	DG408	DG426	DG432	EK520	LB01	LB03	LB06	LB10	LB13	LB178	LB179	BB231	BB232	ME2528	ME2530	MT334	MT348	WE457	WE458	WE464	CP469	CP470	BB089	BB095	KSG0645	KSG0647	KSG0652	KSG0660	KSG0673	KE1474	KE1475	KE2263	KE2265	KE2268	KE2564	KE2565	KE2581	KSG1471	KSG1507	LU2555	LU2556	OP1909	OP1910	OP1911	OP2345	OP2346	OP2347	OP2456	OP2459	OP2460	GM173	GM7	GM9	GM10	GM11	GM15	GM20	GM41	GM1435	GM1436	GM1437	GM1438	GM1440	GM1442	GM1446	GM1448	GM1455	GM1457	GM1459	GM1467	GM1468	GM1474	GM1476	GM1480	GM1482	GM1485	GM1494	GM1496	GM1497	GM1500	GM1501	GM1502	GM1504	GM1507	GM1509
OTU_50707	-2.99363084252538	-2.91383149400196	-2.6594384363838	-2.32600597821995	-2.05557472253131	-2.45666848434014	-2.55205320227133	-2.45865484327742	-2.21869170490082	-3.71250851976391	-4	-3.19348639374597	-2.83301230562149	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_50728	-4	-3.58515489332305	-4	-3.74881292987031	-4	-4	-4	-4	-4	-3.71250851976391	-4	-2.7208718120579	-4	-2.48508115533026	-2.95702460725227	-4	-4	-4	-4	-4	-4	-4	-2.69662507051702	-3.88478474256715	-4	-4	-4	-4	-4	-3.43726794018297	-3.0297207876613	-3.43832594464401	-3.08566714042337	-4	-3.43669529168754	-3.34379889807764	-3.34582312012324	-3.04292235649954	-3.67647625252771	-4	-4	-3.53867199757544	-4	-3.8017177962105	-3.74128318030346	-3.61142733470708	-3.36975108004449	-4	-4	-3.46761192131457	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_50772	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.41565721227954	-3.66020437362574	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.7639087876569	-4	-4	-3.5918595164035	-3.72902997768198	-4	-4	-3.13150198457315	-3.51464752541809	-3.4053256011409	-4	-4	-2.83716180479528	-3.18497122074472	-2.86605851444763	-3.71419552931051	-3.02344020375572	-4	-3.74118790362309	-2.98971775602839	-3.26751893958656	-3.45937129968756	-4	-4	-3.68818050370343	-3.16738982119502	-4	-4	-4	-4	-4	-4	-2.9367929371069	-4	-4	-3.44587711070999	-3.45194405946376	-4
OTU_50808	-4	-4	-4	-3.59069369859357	-4	-3.40041669661264	-3.67692983376951	-3.75678965935107	-3.74395300609241	-4	-4	-4	-4	-4	-4	-4	-3.34434468237698	-4	-4	-4	-4	-3.48986481523639	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.96770418056348	-2.9828307572792	-3.00053614636937	-3.33619063370017	-3.16430363323963	-3.37576947372738	-3.38522641516677	-4	-3.70625216470469	-4	-3.02151460233275	-4	-4	-4	-4	-4	-4	-3.05513217052577	-3.42098325669939	-3.25007083343572	-2.84705945604125	-3.74118790362309	-4	-3.76107257974176	-2.45855365760141	-4	-3.72247916131089	-4	-2.58269101104008	-4	-4	-4	-4	-3.35427378399043	-3.48835704560457	-4	-3.65915208159624	-3.25055183933854	-4	-4	-3.0517063736579
OTU_50837	-4	-4	-4	-4	-4	-4	-3.36528548602293	-4	-4	-4	-4	-4	-3.55509656810185	-3.58052760777296	-4	-2.6343654980215	-4	-3.23255169481615	-2.82774036038528	-2.67893712848139	-2.49451180071919	-1.96507765579645	-3.3118434713493	-3.79381505896552	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.80254328936592	-4	-4	-4	-4	-4	-4	-4	-4	-3.74063067994333	-3.49939434775272	-4	-4	-3.20774523747492	-3.56343955402027	-3.5326156821776	-2.38582406105012	-3.61628399188047	-2.94742118600876	-2.41855497979249	-1.76884568406419	-3.7493643775014	-2.69348742367595	-2.6230870383579	-3.55256258975982	-3.32565381847783	-1.94213939844757	-3.47714152091729	-2.82826139468035	-2.501818763561	-4	-3.73894408499758	-3.3931738151495	-4	-4	-2.93418730854943	-3.25359328201547	-3.21448783618972	-2.83713296219582	-3.02908504066484	-3.10534123724071	-2.91218284682227	-2.74062635201839	-3.65915208159624	-3.16938949204212	-3.63997701546714	-3.00599082192198	-2.29657024820705
OTU_50854	-4	-4	-3.28557092821204	-4	-3.54800887633912	-3.05844584408818	-3.0324104817961	-3.20378235468909	-3.46729165685178	-4	-3.23582350806446	-3.25931378453963	-2.43521520711388	-3.74147351720018	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.72478902814491	-3.42256392962155	-3.72547246770256	-3.61226126442865	-3.80083878976896	-3.30209350846182	-2.84109259631268	-3.02576433434616	-1.98763487045994	-2.84539939760546	-4	-4	-3.78755811886184	-3.79849677995009	-4	-3.29484976290907	-3.33567431650045	-3.07812934178541	-2.56863158904201	-3.33195838136982	-3.29999975614317	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_50895	-4	-3.74482010981028	-4	-3.74881292987031	-2.95576067702866	-2.47172890462915	-2.48123039538422	-3.75678965935107	-3.37542385890218	-4	-4	-4	-3.47099735287164	-4	-4	-2.67045617534086	-4	-4	-3.83767145985766	-4	-2.22383830232925	-3.09393568451401	-2.19286830674856	-2.72296507047273	-4	-4	-4	-4	-4	-3.20015058246381	-4	-4	-3.76422404206653	-4	-3.19948721313054	-3.17719680351837	-2.5922688546635	-3.41137038071363	-4	-4	-4	-4	-4	-4	-2.74229797869181	-3.40968110148121	-2.90522001221142	-2.43049134713502	-4	-4	-2.46183620312872	-3.44384800849844	-2.93426406937469	-3.2353908497479	-2.07552627972761	-2.72119467213139	-3.0545246763445	-2.82084011321997	-4	-2.1281308676839	-2.66266018495999	-2.90617882822461	-3.07320550643354	-2.38656377997175	-2.95426885568066	-4	-2.31765750363839	-4	-2.96298940832683	-3.10516823815307	-4	-4	-2.26615135754241	-3.18758847033493	-3.21448783618972	-3.70600429647061	-3.47026814696778	-3.66937694461355	-4	-3.43870072793462	-2.1767733400937	-3.10103314265657	-4	-2.72755482825581	-1.98544467416942
OTU_50932	-4	-4	-4	-4	-4	-4	-4	-4	-3.74395300609241	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.78661646714351	-3.69957674255931	-4	-4	-4	-3.88478474256715	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.81821225863374	-4	-4	-3.17924512212524	-4	-3.44711871832436	-4	-4	-3.24524632614878	-3.50316129929226	-3.06519158174509	-4	-3.42098325669939	-4	-4	-3.00165199925388	-4	-3.49477636065015	-3.73894408499758	-3.3931738151495	-4	-4	-3.70621088345979	-3.25359328201547	-3.69453850202499	-3.40853463898418	-2.78221937597993	-3.10534123724071	-4	-4	-3.23896354726147	-3.66674057278761	-4	-4	-3.11057534157705
OTU_50952	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.73092630351088	-4	-4	-4	-4	-2.58618495666285	-2.54994385502532	-4	-3.79381505896552	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.91233011898471	-4	-3.29117108844399	-4	-3.61786832657386	-4	-4	-3.42413477136881	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.40884710838844	-3.7177369801123	-4	-4	-3.65892670560389	-4	-4	-4	-3.47056009958577	-4	-4	-4	-4
OTU_50962	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.71549568429647	-3.69739805396222	-4	-4	-4	-3.67612254513508	-3.81923839657997	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.30993385982939	-4	-3.40890955672126	-2.91233011898471	-3.76707419311101	-4	-3.70387975094136	-3.13383895638623	-3.7493643775014	-4	-3.2882936602967	-3.02648383862461	-3.24752949378129	-4	-4	-3.00165199925388	-3.42344274146779	-3.00867771648015	-3.074833649556	-3.3931738151495	-4	-4	-3.05871483265069	-3.42640361547383	-3.69453850202499	-3.16703143007204	-3.08836039304976	-2.99446550413913	-3.17910897413539	-3.63435676743662	-3.65915208159624	-3.10103314265657	-4	-4	-3.67256632355471
OTU_51009	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.45368805012561	-3.72525702383982	-3.42954307984827	-4	-3.31174784593838	-3.73040228948803	-4	-4	-4	-4	-4	-3.67039043639231	-3.66020437362574	-4	-4	-4	-4	-4	-4	-4	-3.76904026512395	-4	-4	-4	-4	-4	-4	-4	-4	-3.76363223066637	-4	-4	-4	-3.74415483791186	-4	-2.67936006408842	-3.23405441716445	-3.37566317823745	-4	-3.81977363042973	-4	-4	-4	-4	-4	-4	-3.42098325669939	-4	-4	-3.74118790362309	-2.75371693917372	-3.26751893958656	-4	-3.75423201060803	-4	-4	-3.70621088345979	-4	-4	-4	-3.47026814696778	-3.35427378399043	-4	-4	-4	-3.66674057278761	-4	-4	-4
OTU_51019	-3.39262591196275	-4	-3.18210999656906	-4	-4	-4	-4	-4	-4	-3.4184094096168	-3.4104968812003	-4	-4	-3.74147351720018	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.77086136698503	-3.26696292059898	-1.27792922434722	-1.82069685658744	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.57936437253311	-4	-3.76163734733016	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_51025	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.54505574289065	-4	-2.79579618295274	-2.58022348323504	-2.43297973693432	-2.08678808046649	-3.14299249386613	-4	-2.57642190304006	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.63836443611194	-3.56343955402027	-2.53706955144353	-3.74409277068729	-2.71101780223984	-3.05971986982787	-2.13468120709666	-2.11651438162958	-2.24839174851337	-2.9062342828044	-2.69119909968807	-2.68152303330755	-3.12391553628924	-3.48000828130893	-2.67323672991829	-2.42408665115133	-2.827999499241	-3.76107257974176	-3.73894408499758	-2.49211128350353	-4	-4	-2.97186368195379	-3.13030435005561	-2.99205556805042	-2.46970458907684	-3.47026814696778	-3.10534123724071	-4	-1.11590717025078	-2.46373150329511	-3.66674057278761	-2.63927765651112	-2.25614416774562	-4
OTU_51055	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-1.49787231602288	-3.84125546073918	-3.89553804363843	-3.52368791809183	-3.67612254513508	-3.56531516975204	-3.42373745444115	-3.33294377036825	-2.90986115838279	-2.80819950213972	-4	-2.31234872503083	-2.43649553956352	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.80526425334854	-3.08442748099651	-2.19999420398583	-1.88033616223793	-4	-4	-3.81821225863374	-2.7369556060917	-2.01890243712136	-4	-4	-2.8917713588076	-2.8951645931538	-3.76819459877032	-3.18935169122882	-3.50316129929226	-4	-4	-3.02780233484184	-4	-4	-4	-3.12681269183459	-4	-4	-2.47205441186283	-3.26176883013305	-2.90123834704552	-4	-4	-4	-4	-4	-4	-3.17910897413539	-4	-3.23896354726147	-4	-2.81813133020314	-4	-4
OTU_51117	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-0.988581384870199	-0.943530539322743	-4	-4	-3.38869076954525	-4	-4	-2.95266704276403	-4	-4	-4	-0.923091188423981	-4	-1.80320802406293	-2.07519113009296	-4	-1.7591778634773	-4	-1.99047408222102	-4	-4	-4	-2.63883948942337	-1.31633907254225	-4	-4	-3.35427378399043	-1.82244793014625	-3.20181096527271	-4	-0.901192963848306	-0.998782476651496	-1.6215386030157	-4
OTU_51120	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.69739805396222	-3.34388851453732	-2.95619484701506	-3.3988504341734	-4	-3.73040228948803	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.88181757182901	-4	-3.2353908497479	-4	-2.72119467213139	-3.52943748653434	-2.99271597520764	-3.09539503564163	-3.76621369274628	-3.00047473405451	-4	-4	-3.25007083343572	-4	-4	-3.18417333930277	-3.76107257974176	-3.73894408499758	-1.9218279912833	-4	-4	-4	-2.63883948942337	-4	-3.01274492802069	-3.23862099998653	-3.35427378399043	-4	-3.43870072793462	-3.65915208159624	-3.66674057278761	-4	-3.00599082192198	-4
OTU_51157	-3.75391736716937	-3.74482010981028	-4	-3.47502779101349	-3.71767996763123	-3.47085169173966	-3.31296944659855	-3.60181880171404	-3.74395300609241	-4	-4	-4	-3.40057151526296	-3.74147351720018	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.47487046012784	-2.74526034648208	-2.58090426004878	-2.97239162050456	-2.45814789174125	-4	-4	-4	-4	-4	-3.77868268123756	-3.76796632340466	-3.76904026512395	-3.35126599754672	-4	-4	-4	-4	-4	-4	-4	-3.4989432152109	-3.74063067994333	-3.49939434775272	-3.40615528189718	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_51170	-4	-4	-4	-4	-3.54800887633912	-4	-4	-4	-3.58395465029537	-4	-4	-4	-3.08926853370044	-4	-4	-4	-3.82286014208825	-4	-4	-4	-1.86943459827292	-3.93104548118311	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74128318030346	-4	-3.74063067994333	-4	-4	-4	-4	-2.97762279325415	-3.70625216470469	-3.12953399385954	-4	-2.73311211670991	-4	-3.76819459877032	-2.54773903678106	-3.05333870172106	-4	-3.79571702447975	-2.98669976218762	-4	-3.75013519304609	-4	-4	-3.49477636065015	-4	-2.6092046445814	-3.1389257579742	-4	-3.53256032941986	-2.92136242603101	-4	-3.0583427716445	-3.65892670560389	-4	-4	-4	-4	-3.04198702005124	-3.31220655708141	-3.21719974974583	-3.1786942542783
OTU_51187	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.45368805012561	-3.34388851453732	-3.45124474386834	-3.69957674255931	-2.76785599311225	-2.42421809881431	-3.53187117389241	-3.02196747729473	-2.74569530811835	-2.88183147356949	-4	-2.52332712679624	-2.8169925782078	-4	-4	-4	-4	-4	-4	-4	-4	-3.80254328936592	-4	-4	-4	-4	-4	-4	-3.29484976290907	-3.4989432152109	-3.74063067994333	-4	-3.21333161397565	-3.37576947372738	-3.69045305754958	-4	-4	-4	-3.13150198457315	-3.44711871832436	-3.4053256011409	-2.36332071616054	-3.47590885033803	-3.50316129929226	-3.18497122074472	-3.39761408409246	-3.42098325669939	-3.38916273850314	-3.75013519304609	-3.37070038541872	-3.32828736127064	-4	-2.8481373297285	-3.06497919081937	-3.55451585256761	-3.68818050370343	-3.05871483265069	-3.03438723654743	-3.69453850202499	-3.16703143007204	-2.97693692951177	-2.99446550413913	-3.48835704560457	-2.98945385603331	-2.78260862327263	-4	-4	-3.31890083795178	-3.11057534157705
OTU_51206	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.54505574289065	-4	-4	-4	-4	-2.37677935416115	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.69045305754958	-3.72902997768198	-4	-4	-4	-4	-4	-4	-4	-3.76621369274628	-4	-3.79571702447975	-4	-4	-2.98578571099495	-4	-4	-4	-3.73894408499758	-3.59824286114044	-4	-4	-4	-4	-4	-4	-4	-3.35427378399043	-4	-4	-4	-4	-4	-4	-4
OTU_51254	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.54505574289065	-4	-3.91341465822447	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.55733754790089	-3.8017177962105	-4	-4	-4	-3.61181697716638	-4	-4	-3.63836443611194	-3.44384800849844	-3.40890955672126	-4	-4	-4	-2.70834648635124	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.42344274146779	-2.84761206057844	-4	-4	-4	-3.283893159151	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.48041662093924	-2.94585016486289	-4	-4
OTU_51261	-4	-4	-4	-3.18828917880321	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.64576382404973	-4	-4	-4	-3.41718064986604	-3.12680834760686	-2.92736198268533	-2.69223244697464	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.1903196738967	-3.01412788792127	-2.04154781549877	-2.51411623836915	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.16284028765147	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_51318	-3.48320901838334	-3.23674447764852	-3.28557092821204	-2.51201968397267	-2.10837316530065	-2.02737919014809	-1.94034499525155	-2.10611887933737	-1.7542396535997	-4	-4	-3.55258774939822	-1.83322668850691	-2.96808896938402	-3.59437363341889	-2.19434842181104	-2.15492195788978	-3.84125546073918	-3.1732481709278	-3.69957674255931	-3.03103868943618	-1.83445489072478	-1.93374686207169	-2.76695103796556	-2.84083561938125	-2.39131175724793	-2.49951308639804	-2.49930937001447	-2.75413577851503	-3.09277600587269	-3.77086136698503	-4	-3.3367795449153	-3.56137770981623	-3.43669529168754	-3.76796632340466	-3.09582525157257	-3.13477585251802	-3.3646217018872	-4	-4	-3.53867199757544	-3.00630692239737	-3.29666931158042	-2.30224829327746	-2.43838542641236	-2.12763729954509	-1.99710953417684	-2.80617362237429	-2.54850906160689	-2.33514190717505	-2.4808116896731	-2.30682549863823	-2.74823320518459	-2.44640291100129	-2.90954060739225	-2.70834648635124	-1.93831561247108	-3.24524632614878	-2.66393449386303	-2.08670722498419	-1.88763456812329	-2.66788139306939	-2.67714386303465	-2.49337271703467	-2.82826139468035	-3.18417333930277	-3.04245702702419	-2.47963319681837	-2.77001793648115	-3.1389257579742	-2.93918516461374	-2.80955723703893	-2.88939672972834	-2.54433559967525	-3.23363667512592	-3.08836039304976	-2.94810369809102	-2.69659414410856	-3.04939289997988	-2.46373150329511	-2.61831895737879	-2.40088507585326	-2.50324410643451	-2.51913811836258
OTU_51383	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.72105906516651	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.66609479868207	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.74409277068729	-4	-4	-2.68718094340528	-4	-4	-4	-3.06519158174509	-4	-3.71419552931051	-4	-4	-4	-3.42344274146779	-4	-4	-4	-3.72247916131089	-3.283893159151	-4	-2.62186766377342	-3.51698006747648	-3.31234020956974	-4	-4	-4	-3.63435676743662	-4	-4	-4	-3.64471262565482	-4
OTU_51399	-3.75391736716937	-4	-4	-4	-4	-4	-4	-4	-4	-3.71250851976391	-3.70730078401437	-4	-4	-4	-4	-3.18362895718066	-3.82286014208825	-3.67712597288811	-3.86564167612935	-2.65873637413795	-3.49267498216708	-3.69198318784917	-3.53187117389241	-3.88478474256715	-4	-3.74268802000594	-4	-3.80464827793005	-4	-4	-4	-4	-3.76422404206653	-4	-4	-4	-4	-4	-3.3646217018872	-3.6268174959482	-3.65141259367014	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.81977363042973	-4	-3.4177920031571	-3.18935169122882	-3.50316129929226	-3.77173639536206	-3.55256258975982	-4	-4	-4	-3.74118790362309	-3.54547275216182	-4	-4	-3.48371522445724	-4	-3.50855150038243	-3.70621088345979	-3.7177369801123	-4	-4	-4	-4	-4	-3.43870072793462	-3.65915208159624	-4	-4	-3.64471262565482	-4
OTU_51460	-4	-3.74482010981028	-4	-2.79915532761733	-2.37463591165903	-2.90961621503087	-2.48855284554122	-2.91149479789558	-1.95451991859193	-4	-4	-4	-1.60555811642857	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.80083878976896	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_51595	-4	-4	-4	-3.59069369859357	-2.63872539743438	-4	-3.80909172290991	-4	-3.37542385890218	-4	-4	-4	-3.28683124852615	-4	-4	-3.54505574289065	-3.29851759891785	-3.32323579191712	-2.84668073133447	-2.28518759719347	-2.51765702415599	-3.65668826121746	-4	-2.94578400680905	-3.76785201304179	-3.74268802000594	-4	-3.67039043639231	-3.79768440893653	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.49939434775272	-4	-4	-4	-2.66174235538995	-4	-2.04146069823172	-4	-2.9889243181812	-3.23006277054158	-4	-3.01819391160128	-3.50316129929226	-3.35092458137852	-4	-3.54330041819981	-4	-4	-3.74118790362309	-4	-3.00867771648015	-4	-3.31829078766756	-3.04327801488364	-2.3881516886727	-3.70621088345979	-4	-4	-2.67110682084904	-3.23862099998653	-3.66937694461355	-3.35928983273872	-4	-3.08872394097289	-4	-3.21014049894377	-4	-4
OTU_51688	-3.59780352475723	-3.30119671673141	-2.82572841322336	-1.94696008467176	-1.79006321916672	-1.87942881154045	-1.56357466658858	-1.56543001721645	-1.81814493750585	-4	-4	-3.43150971413011	-1.56385098716969	-2.76268892303925	-3.31322075458311	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_51713	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.09596853528829	-4	-4	-2.67642171604746	-4	-3.14434733561364	-4	-4	-4	-4	-4	-4	-2.48601898372081	-4	-3.75013519304609	-4	-4	-3.07908696216797	-3.22586397509949	-4	-4	-4	-3.53256032941986	-3.42640361547383	-3.29396113576844	-3.31234020956974	-2.47865625007884	-3.66937694461355	-3.48835704560457	-4	-3.47056009958577	-4	-4	-3.64471262565482	-2.80604783875529
OTU_51800	-2.90536573867509	-3.74482010981028	-4	-4	-4	-4	-4	-3.75678965935107	-4	-3.71250851976391	-4	-3.04060665139139	-4	-3.74147351720018	-1.9590136611492	-4	-4	-3.91341465822447	-4	-4	-4	-4	-1.88404356226758	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.76422404206653	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4
OTU_51813	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.06781087164235	-3.91341465822447	-4	-4	-4	-4	-4	-3.59876075435506	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-2.78008776556537	-3.1674614517223	-4	-3.61628399188047	-4	-4	-3.61786832657386	-3.7493643775014	-2.8589877186357	-4	-4	-4	-3.59502404115585	-4	-4	-3.32828736127064	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.23862099998653	-4	-2.0203402870479	-4	-2.75230848628619	-4	-2.85667633641751	-4	-4
OTU_51858	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.55509656810185	-4	-4	-4	-4	-3.41248686039385	-3.96231773861128	-4	-4	-4	-4	-4	-4	-2.7261564005142	-3.3365956434669	-3.35574632615761	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.23018022291625	-3.76363223066637	-3.57936437253311	-3.61181697716638	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.61786832657386	-4	-4	-4	-4	-4	-3.75192466811208	-4	-4	-3.07615181534207	-4	-4	-4	-3.55451585256761	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.65915208159624	-4	-4	-3.21719974974583	-3.48801890199317
OTU_51866	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.40057151526296	-4	-4	-3.126256167801	-3.82286014208825	-4	-4	-3.30200118411226	-2.84477334283571	-2.89616421097453	-2.85338257000381	-2.56174699147172	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-4	-3.4142622363149	-3.77173639536206	-4	-4	-4	-4	-4	-4	-4	-4	-3.59824286114044	-3.55451585256761	-4	-4	-4	-4	-4	-3.65892670560389	-4	-4	-4	-4	-3.66674057278761	-4	-4	-4
